Combinação_da_Pedra_Espiritual_II 10000 72
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10013 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_de_INT_+_Aumento_de_CONS
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10014 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_de_AGL_+_Aumento_de_CONS
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10015 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_de_FOR_+_Aumento_de_AGL
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10016 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_de_INT_+_Aumento_de_AGL
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10017 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_de_CONS_+_Aumento_de_AGL
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10018 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_significativo_de_FOR
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10019 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_significativo_de_INT
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10020 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_significativo_de_CONS
FFFFFFFF
FFFFFFFF
FFFFFFFF
Combinação_da_Troca_de_Alma 10021 859
FFFFFFFF Altera_o_tipo_de_alma_do_personagem
FFFFFFFF comum._O_aumento_da_habilidade_da
FFFFFFFF alma_depende_da_jóia_utilizada_na
FFFFFFFF combinação.
FFFFFFFF
FFFFFFFF Aumento_significativo_de_AGL
FFFFFFFF
FFFFFFFF
FFFFFFFF
Renascimento_do_Guerreiro_Berserker 10022 511
FFFFFFFF Permite_desfazer_o_selo_de_travamento
FFFFFFFF do_personagem_Arch_de_nível_355_e_370.
FFFFFFFF
FFFFFFFF
FFFFFFFF
FFFFFFFF Necessário_ao_menos_1_ponto_de_avaliação
FFFFFFFF durante_o_destravamento_de_nível_370.
FFFFFFFF
FFFFFFFF
Pedra_Amunra 10023 595
FFFFFFFF Ao_utilizar_Acessórios,_Orbes_ou_Ankhs
FFFFFFFF será_possível_produzir_Pedras_Amunra
FFFFFFFF mais_poderosas.
FFFFFFFF Atributos_são_diferentes_de_acordo_com
FFFFFFFF as_Orbes_e_Ankhs,_e_se_combinar_uma  
FFFFFFFF Pedra_Amunra_(composta),_o_item
FFFFFFFF ficará_ainda_mais_forte.
FFFFFFFF
FFFF0000
Traje_de_Montaria 10024 882
FFFFFFFF Possível_combinar_traje_com_montaria.
FFFFFFFF Montaria_ficará_com_um_novo_visual.
FFFFFFFF 
FFFFFFFF 
FFFFFFFF
FFFFFFFF Se_alterar_a_aparência_da_montaria,
FFFFFFFF a_mesma_não_poderá_ser_trocada.
FFFFFFFF
FFFFFFFF
Restauração_de_Traje_de_Montaria 10025 883
FFFFFFFF Possível_restaurar_a_aparência
FFFFFFFF original_da_montaria_no_qual_havia
FFFFFFFF sido_alterada.
FFFFFFFF
FFFFFFFF
FFFFFFFF Se_restaurar_a_aparência_da_montaria,
FFFFFFFF a_mesma_não_poderá_ser_trocada.
FFFFFFFF
FFFFFFFF
Equip 11000 0
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
Arma 11001 0
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
Item 11002 0
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
FFFFFFFF 
